2.441195767062004085e-01,4.148548894838224310e-01,-5.852467422739017211e-01,9.648943082109205926e-01,1.906093901625436904e-01,3.467178858115804729e+00
-9.537345255696773050e-01,4.148109662617687765e-01,-1.224302659535722038e+00,-1.498617847002308157e+00,-1.576733536437848748e+00,-1.756618871045764418e+00
-6.675089323353624593e-01,2.234929500873394481e+00,5.890482913641932328e-01,1.183111617860000742e+00,2.736807463564074894e-01,9.514742859387537166e+00
2.042331206976545077e-01,-8.420148261871374107e-01,-9.080504554780414184e-01,-2.908076936417375302e-01,5.986937513779629905e-01,-1.838910822456501837e+00
-4.706273959227261217e-01,6.336923145331493368e-01,-1.221635561377472756e+00,1.252591204768091160e+00,2.387872418293425891e+00,6.664433496704225135e+00
-7.605382519258583329e-01,1.112991194278380114e+00,1.020615807025100796e+00,-2.467402884423646192e-01,-1.969094212151083934e+00,-1.076269784918056693e+00
-1.453350279783422572e+00,2.145691223385086221e+00,5.918637469175858090e-01,1.040413633113501435e+00,2.582346399445603069e-01,5.944938121034860856e+00
-1.394675998781546855e-01,-1.506892622023207950e+00,2.104165989115958535e+00,-4.256989282564508370e-01,-2.247860433409249126e+00,-1.577341405932987328e+01
1.186767198927873301e-01,5.882239300471414634e-01,-2.903115883760865601e-01,-2.119308569464693814e+00,-5.896143841236671790e-01,5.234441849447444284e+00
-7.999012789177505356e-01,-9.540096949765666245e-01,-3.171370405147289628e-01,-1.050616390435760578e-01,-1.643105496812582000e+00,-1.178767559959726086e+01
-9.566567148643475571e-01,-8.817719698643881054e-01,1.538168791122638712e+00,1.460600054721126473e-01,1.552391725458312499e-01,-1.049100913014680714e+01
2.083208654396722509e-02,-3.661080106251990984e-01,4.066516888080040637e-01,-3.402082059202588427e-03,1.971591128895469058e+00,1.426612933466810729e+00
-5.585498419905329248e-01,2.068987133766168274e+00,-1.416803742408281885e-01,-1.141467663857376635e+00,-1.238777266521464915e+00,8.985316939690152438e+00
-4.455231632476203130e-01,1.855701707933847186e-02,-1.140510529796039396e-01,-5.655798835812885228e-01,2.283131400710821879e+00,3.575143187468085682e+00
-2.343677877021863309e-01,1.170747284278261358e+00,-1.448526074308905010e+00,-4.076817840484363020e-01,1.430592920808653634e+00,1.080440625483547201e+01
1.091591927451334376e+00,-2.124454522586593619e+00,-1.191803430768865746e-01,1.172520579219321762e-01,-7.904451848003595238e-01,-9.959321510159988122e+00
7.500010652890509721e-02,1.982734388289815630e+00,5.711961409159161951e-01,-9.909845980640796803e-01,-2.353937149529977679e-01,1.214540778309668312e+01
-4.980966095415411687e-01,4.394404612517068820e-01,-1.872781431915437333e-01,1.518963702895385737e+00,-6.749387314575943098e-01,-2.037306693274953950e+00
1.274967682721408035e+00,1.910092012338675260e-01,-1.934165300891794170e-01,7.254124307597429322e-01,-2.629748712986944570e-01,5.187980295020884647e+00
-5.158839843644044132e-01,1.946201142605060053e+00,1.484567863214273677e-02,5.266655993327790108e-03,-1.180445211672942252e+00,7.232668160201386698e+00
1.077209224078596872e+00,1.369206465116265203e+00,-1.789349105972490861e+00,1.013802976982894066e-01,-1.531631318224222493e+00,1.114878185883773298e+01
3.039891450000022366e-01,9.865272020561920430e-01,-1.311073930619128802e+00,6.136795357025555120e-01,-8.110436813651700216e-01,6.210426824523395339e+00
9.165964244212043699e-01,-1.478307426208219200e+00,1.567410598509545894e+00,-1.738425338227081562e+00,-2.037929328839108933e+00,-9.108302777525182137e+00
1.113560023470276272e+00,-5.703039274992944829e-01,1.698759026083644263e+00,6.388276803871032472e-01,4.877978105201787734e-02,-1.207610615481373273e+00
-9.797932617597394644e-01,-4.449395138863489474e-01,-1.654335927753980640e+00,-7.072190699027306460e-01,-5.156604051604328776e-01,-5.258575943021206456e+00
-9.072732198575634843e-01,4.523877825270115061e-01,-7.023688010989272978e-01,2.453812490479113928e-01,-5.800592755928287714e-01,-1.617897183402826400e+00
7.972173365163358616e-01,-7.266120154467661241e-01,-8.281919153936723177e-01,1.458768668596311935e+00,-7.380872256207464677e-01,-3.277553951059385628e+00
-1.681266421154373525e+00,-1.745399013001920130e+00,-1.769409760774378615e+00,-1.551210520809497700e-02,7.386065975949583917e-01,-1.393532470145662394e+01
-2.497045371005271186e-01,-4.003051686967523670e-01,-1.129904517760120353e+00,-3.321046315943688154e-01,6.331899200805860550e-01,-6.722601710669612318e-01
1.048565839664061139e+00,-6.588800293014661635e-01,-7.707385198165230822e-01,-4.518517069689048093e-01,-1.534640981240354085e+00,-1.605708552847833204e+00
-3.670988923680585381e-01,1.082947776080357638e+00,-6.502648491757274662e-01,2.512085757142579756e-01,2.348528119531790859e-01,5.898052984377740060e+00
-1.861348423752243297e+00,4.343478105565841685e-01,-2.200024376877960375e-01,-3.230728863156870356e-01,7.501683844677171642e-01,-2.795894738730550166e+00
7.970375085567474871e-01,-4.078339288932447682e-01,2.075732995046244422e+00,1.979889523668663331e+00,-6.894447388561293355e-01,-4.693365535559646418e+00
-1.631625978856317438e+00,1.541956396115133465e+00,-8.480322503166828341e-01,-4.879658232839466647e-01,-2.298336248528058678e-01,3.601565285160548413e+00
2.428432919407494117e-01,-1.495307551712171223e+00,1.206838041481327201e-01,-1.504664588706077888e+00,-2.095999172106608188e-01,-7.035691192373406011e+00
-3.678596953547545040e-02,-5.467035922369142265e-01,-1.037511044215683187e+00,-2.353969497027967317e-01,-7.258106347384110646e-02,-2.299619564592589871e+00
1.378177205656218485e+00,7.319878556924107604e-01,8.693622682407643465e-01,2.506103491291136187e-01,-5.392139895419012507e-01,7.706235360325657702e+00
4.513082416274318831e-01,-2.960375464847628812e-01,-5.779928113691314984e-01,1.657267590710525207e+00,7.960932950126517471e-02,-8.910484327377132807e-01
1.773087797726096704e-01,-9.421039986398761501e-01,-7.556771382685689709e-01,-1.800217779716108302e+00,-9.185106616591525164e-01,-4.224515278082446201e+00
-2.277936429019559450e-01,-7.293597977541802502e-01,8.654247320664247844e-01,3.291511590217970351e-01,-1.436897124726282948e-01,-6.769288674166383579e+00
2.444964375089814929e-02,5.438703478002558933e-01,-6.108464010314895720e-01,-4.351204446279231808e-02,-7.644797547613220168e-01,2.486419597776766022e+00
-1.897804115746124287e+00,-3.896217449783477282e-01,-1.084252151703599898e+00,9.423917626797357894e-01,-1.061790670676096671e+00,-1.191066788518291375e+01
2.847131976750113536e-01,-1.361522228938754964e+00,1.234864917258621020e+00,6.894926756202417462e-01,7.390256924399336569e-01,-7.476586790931479598e+00
1.264510005059394260e+00,3.028892447194769799e-01,-1.256372045467218923e+00,-2.283240844004632564e-01,1.213225940372199885e+00,1.078652349916652042e+01
-1.361859210704697176e+00,6.927533044362234327e-02,-9.463345940260097233e-01,1.067098403688607755e-01,1.788245226886388872e+00,-6.156696527271279251e-01
-6.593618856816344520e-01,5.771834693581767706e-01,6.684257631573348180e-01,-2.409868077920797269e+00,-1.250586564492542907e+00,6.592245920089911948e-02
-2.081388026671011637e-01,-5.863489245435153929e-01,-1.333519080275411328e+00,8.532924000516165508e-01,-1.390970904111821893e+00,-6.652363885929345244e+00
-1.150915788810156659e+00,4.958241917251910436e-01,-1.062646026997044579e+00,-5.597357976108007227e-01,-2.660753408854455437e-01,-5.384868620525269378e-01
-3.033594220357017646e-01,-2.288073027983005936e+00,-1.365388114749347404e+00,-7.689850604999967643e-02,1.540072124048732505e+00,-1.041944498714403089e+01
3.557910065386849507e-01,2.073436434204887213e+00,-6.934294524303384610e-02,-1.605620492428986301e-01,-3.077246324750190221e-01,1.347823836091995631e+01
9.470498092839902959e-01,2.218930290955507811e-01,3.560625187739310110e-02,-5.446649918933772483e-01,-1.757162881010568278e-01,5.277183575523135772e+00
5.932450013290698765e-01,-6.327300034200206147e-01,-6.211669354926442344e-01,1.376034279113237113e-01,1.611440516119975852e+00,2.283044524617428461e+00
1.273585594036003021e+00,1.093636004115597471e+00,-2.035381362045316778e-01,-4.855304914136182592e-01,7.912891353555012719e-01,1.392780529916674936e+01
6.822405427607908246e-02,-4.669637929916354291e-01,-6.025770271658632549e-01,-1.598211572664725910e+00,-6.115199636388670701e-01,-1.551137868292640887e+00
-2.940843738052289491e-01,2.280786913493598522e+00,-9.456620779801316878e-01,-2.540584237375148047e-01,1.800735247147078555e+00,1.730957498175247977e+01
-1.197519790017263386e+00,9.445507915645387498e-02,7.699426207588879745e-01,9.904272795664231799e-01,-3.708997160050023223e-01,-6.725518017465645926e+00
6.720743198199642388e-01,6.805980564109574971e-01,-3.801352193939014357e-01,7.563859849390166534e-01,1.049850471934051566e+00,8.495335796068589573e+00
-1.367484019066196987e+00,-6.473124864001453260e-02,9.689659897462077343e-01,1.227330200738163901e+00,3.598169201119992278e-01,-7.334985918365248381e+00
1.476740620135871929e+00,-1.287063999802997349e+00,7.795298961231655888e-01,7.996599495012236825e-02,-4.124743972169385153e-01,-3.499866203781660801e+00
3.097447587542492831e-02,5.251708539146022758e-01,2.324859717269714132e-01,-5.499021413159665972e-01,-2.570638452296586940e-01,3.078211506118990748e+00
7.008184405287012364e-01,-1.045057453788543977e+00,-5.319463455138805363e-01,-1.830383347536541638e+00,1.975568801774842731e+00,2.846396335983648385e+00
5.289875794441313284e-01,1.042324890434001672e+00,5.234932716901213867e-01,-4.479550421062200027e-01,-1.891011217675670597e+00,4.512338995445292156e+00
1.625221001914972652e-01,-1.520098229100290688e-01,2.207358202673321834e-01,1.591128447080660813e-01,2.983120114594383643e-01,-4.519517875070688806e-02
-1.016377514559024364e+00,-7.001546093933332937e-01,-2.772742885848090699e-01,-3.479613281644588184e-03,8.910505963021441156e-01,-6.203582620125354552e+00
1.387345167780795578e-02,9.562261361645936208e-01,2.700479151199948191e-01,-1.192253852614527210e+00,7.263027211797541405e-01,8.167662003552834449e+00
1.488314920618081905e+00,1.707928435455296212e-01,1.644858819927145888e+00,-4.493744050190914274e-01,-4.181008491186115061e-01,4.946330630600227707e+00
-3.692745774533253145e-01,-7.798658540146777840e-01,-1.746805836847615367e+00,-3.126557214463700496e-01,-3.714056824156079517e-01,-4.839643240438598504e+00
-9.202332302272236975e-01,7.905476189239188933e-01,7.517448110766249414e-01,8.353759014161904473e-01,1.190765342939014815e+00,1.856762766019832700e+00
7.001148711050295681e-01,2.707040059676334431e-01,-5.868418544437781215e-01,-3.474009037170296965e-01,9.270807287938104269e-01,7.213087735974347048e+00
-1.988725560081525012e+00,1.482040571851492183e+00,5.311763537436794413e-01,1.402167925047220320e+00,-9.396764246918394570e-02,-1.183938372946414574e+00
-6.128520748983979916e-01,9.877391700914375794e-02,-8.256330187628526662e-01,6.185182408750991567e-02,5.353414402946575779e-01,-2.430072227407142904e-02
5.734076076522135468e-01,8.982716576224348826e-01,2.879477985809970053e-01,-6.117347448764627327e-01,6.255552549598237810e-01,9.258157832558577383e+00
-9.778324744866367935e-01,3.981522146072290214e-02,-2.190323896580318244e-02,-1.046327007510753360e+00,-8.772999959997173081e-01,-4.358808314705087561e+00
5.196345922046263777e-01,2.209639525471962171e-02,1.976922327771530041e-01,-6.194919725988008441e-01,2.084022190042535971e+00,6.800960860253542961e+00
1.860083861656487147e-01,7.673025397564124939e-01,-1.553398510070741478e+00,4.664347892950599372e-01,-1.474927755996196632e+00,3.484956991984358599e+00
1.195098604182369961e-01,-2.933296777932725002e-02,-2.270896155577736941e+00,-5.520107574347944412e-01,1.880123418767438714e+00,6.885195385544393254e+00
-5.197272948405763822e-03,1.068514839578540210e+00,3.956190326953776260e-01,-3.652680120032095745e-01,1.194225507657310725e+00,8.748399940300071620e+00
2.051500436816785733e+00,9.623701964212939552e-01,-2.816394914988953335e-01,6.180944976736457708e-01,1.292575646061076666e+00,1.622891921174230845e+01
-3.640842246607196020e-01,-1.370671566325806445e+00,2.694156023573824887e-01,-8.686584543167730210e-01,6.666335885305040287e-01,-7.747856267577319045e+00
1.306738204915838253e+00,-2.785959594084480573e-01,1.240362857544881292e+00,2.149786992115248374e+00,-5.914064307164674794e-01,-1.017585647880399513e+00
-2.882081823423916500e-01,-1.183764524891475434e+00,1.919130392980842981e+00,-1.529376513686226513e+00,6.558615984019453560e-01,-7.333450561209144958e+00
1.040888875543047654e+00,6.015307137580120367e-01,-9.630072730946682702e-01,1.727503061848155719e+00,4.143750321042471985e-01,7.836994060175269894e+00
-1.645368621995077163e+00,-4.969339057081660904e-01,4.537208637750319018e-01,5.433251173030777537e-01,-7.253475461647023170e-01,-1.201081899563681965e+01
8.992813727514210598e-01,-3.542296745138982517e-01,3.486188415862476742e-01,-2.208480472681230822e+00,3.523357833951499263e-01,4.036280641807577396e+00
5.300738847864709946e-01,1.412917934807172315e+00,6.328840543481414338e-01,7.279811979459746007e-01,1.429638904063941229e-01,9.522865676507588972e+00
7.792028744962143927e-01,8.911525159858394440e-01,1.123670825667927975e+00,-9.406004933074784136e-01,-7.994345166917332657e-01,6.681787228155979363e+00
3.952501885982943608e-01,-7.734052378356396362e-01,9.059135874892675355e-01,6.906499738480996742e-01,-1.638050409710599953e-01,-4.983604315900147519e+00
-8.034609223247820564e-01,-3.833597162775386202e-01,-5.617092564650103537e-01,6.753980214049916109e-01,2.065245966447532000e-01,-5.214641558614834693e+00
-6.432113251487407979e-01,-1.650397937438858043e-01,-7.387348252177395880e-01,-9.784670726764410631e-01,-3.395419400581142222e-01,-2.524966045280325755e+00
6.804020880762453594e-01,2.171949912344415701e+00,1.334226642252849482e+00,-4.986920501984511422e-01,1.042520164768953483e+00,1.700281356385498555e+01
-1.065276892810931297e+00,-1.824688774508307354e+00,-2.280342204741225287e-01,2.669701974281105117e-01,2.242879187007952579e-02,-1.520331861150739883e+01
-3.203525521155931033e-01,7.762830551334332085e-01,-2.990889478362355192e+00,2.957215662098268694e-01,9.999687986617310509e-01,8.071393631814217429e+00
1.366162580561415707e+00,-7.599331664282044096e-01,-1.530779669496362461e+00,4.312520158039639950e-02,2.197056791109366913e-01,2.832117149814275425e+00
7.485031788976693745e-01,-3.467229236673179393e-01,1.027574188743907380e+00,4.156108679193054600e-01,-3.377533786687472173e-01,-1.205016640413937079e+00
-2.165232279680887328e-01,2.211006797444769467e-01,-1.631286331552884272e+00,-5.028806429563758007e-01,1.045505410577188155e+00,4.685688962258143242e+00
-1.419223102213074128e-01,9.917365467260784717e-01,1.123782689643183508e+00,-4.024591439382542157e-01,-1.269828567680355347e+00,2.121749358405601082e+00
-1.751026335743505413e+00,-1.264666937175667361e+00,6.713086318256136220e-01,-4.127083728018178799e-01,-5.574442526197580516e-01,-1.596559573029133716e+01
-2.669083869414452526e-01,-1.917299503427637219e+00,-1.340832352931435045e-01,-2.805998408214958939e+00,-9.785703169442482030e-02,-9.827062988212350803e+00
-8.999947992220935777e-01,1.139188269673415410e-01,2.366180148183392729e-01,-1.894133746197085078e+00,-2.143884543052755998e+00,-5.546719589811091922e+00
1.566808222376026682e+00,-1.078578810059116488e+00,7.019656836284342560e-01,-5.892210706001572706e-01,1.109945647821324766e+00,1.902906711763780123e+00
7.217041082526788331e-01,5.160804569012908960e-01,9.294250056249607761e-01,-6.581436126440859055e-03,-4.444899013240148911e-01,4.171475802271911171e+00
-9.657285001370655708e-01,5.917687661343921102e-01,3.370281381381548536e-01,-2.440067097175733224e-01,-1.167491685586776046e-01,-6.388211692798462238e-01
-1.433138432491760206e+00,1.667658861927682867e+00,2.155824425808594125e+00,7.202015590131216616e-02,-1.937987830141733259e+00,-1.830420800394316316e+00
-3.087571242594620013e-01,-3.119529584455416060e-01,1.132446125451125329e+00,1.667414401901370080e-01,1.483645851237657409e-01,-4.109204643104828136e+00
6.373337627535533567e-01,2.668974979330128061e+00,-6.146301845244170892e-01,-1.266178749151620320e+00,1.183413410475907090e+00,2.281082068162283250e+01
3.973138206876526413e-01,1.556517223290328600e+00,-1.588949857590654657e+00,-6.706862692106992929e-01,-1.209885820973763071e+00,1.076822310734640809e+01
5.786998022466732783e-01,3.191138365094003393e-01,7.037114564488670121e-01,3.669831856227106504e-01,-1.614958547173758197e+00,-7.112950837599862908e-02
-3.039010037062036540e-01,5.062400957449356698e-01,6.743144439362891429e-01,-2.302790799647874975e-01,5.409862771660852721e-01,2.459773750005468163e+00
-2.578229331734327792e-02,1.905934266374454067e+00,-7.662473743225949319e-01,-2.075435888506140247e-01,1.236569785389556531e+00,1.477940695892967149e+01
2.623205210571923907e+00,1.118351289604871734e+00,-3.884207715928527094e-01,-4.653063752269026021e-01,-8.284556038434049974e-01,1.639974451904987163e+01
2.142990607251153090e+00,-1.959222406157004492e+00,2.246797751365137596e+00,-1.255861546590137379e-01,-1.518555550829457035e+00,-8.341694706302453355e+00
-1.215462956699262076e+00,-1.058251724015487824e-02,2.571277427592870701e+00,1.134875898011916018e+00,-4.271178108362050918e-01,-9.485735877515175218e+00
-1.146116411361380427e+00,1.449470319259052564e+00,1.104313884163089510e+00,1.095795812928546775e+00,-1.884289278836143833e+00,-1.856331984655130718e+00
1.435334613495467260e-01,1.973470255126736628e-01,1.729057913395021240e+00,-1.097872990273651705e+00,7.264374907393831293e-01,2.579906056831625438e+00
2.949320275034329697e+00,1.572732014299304870e+00,9.363056822435581461e-01,1.052937918350764779e+00,4.800688440191936968e-01,2.020456727337721148e+01
-1.521924378197546002e+00,9.436066240032532360e-01,-1.662189324605710450e+00,3.608439182725936001e-01,9.228164248231414124e-01,2.720920487208735139e+00
-1.716097164632881755e+00,-6.722566373433530584e-01,2.022070295474454604e-01,-5.861840910303544039e-01,-2.957425799875851389e-03,-1.051986627270848906e+01
-1.885138350018052744e+00,4.904626235331199235e-01,2.809420312993471947e-01,3.257066955130342167e-01,-6.760232558593936014e-01,-6.556472897404660216e+00
-1.837549529130046988e+00,-2.550751492293683587e-01,1.176588658934995257e-01,4.989100362196252636e-01,-1.195358744803906914e+00,-1.188793540361733747e+01
5.562508475407348246e-02,1.822775864821146730e+00,-1.087852686360001986e+00,8.722927038928821597e-01,4.284406440937390537e-01,1.223159679859777427e+01
-1.238553573808067965e+00,4.312858403970167842e-01,-1.117343310787446198e+00,-6.147229087495302835e-01,1.197217980509030832e+00,1.760002927704866771e+00
4.142808353307112501e-01,6.821648283143124658e-01,-2.901678976208818539e-01,2.300992939851972674e-01,-1.619350189210377433e+00,2.571480536423649710e+00
-3.727538712166024726e-01,9.201827247669133181e-01,4.457253378508479330e-02,5.952221214600660337e-01,5.446874644155998979e-01,4.479661137321119035e+00
-4.394727226905062456e-01,-3.315592421170884263e-01,2.216085824837209922e-02,1.164543451573324173e+00,3.288499625294688533e-01,-4.276250728227314113e+00
-1.859704398030574524e+00,8.561119477730882998e-01,-1.479668626342665494e+00,-4.642994459628462800e-01,7.566726572314946830e-01,1.155167481284733455e+00
2.154999368906977075e+00,9.616427510775114040e-01,6.504235590465921035e-01,-1.694797435534416419e+00,2.466160928871340488e-02,1.548355107715822854e+01
-9.193846579309227218e-01,7.981792162853692529e-01,-9.727942699982286001e-01,-1.237388370788292669e+00,-2.065623553275524049e-01,2.908594596119941311e+00
-8.316526402084766234e-01,1.845570458417065129e+00,-1.003366102438814522e+00,-1.550596925515683455e-01,2.539914471520028361e-01,9.413220878962873073e+00
1.326310141740249415e+00,-1.381312824507922699e+00,3.885242319295412194e-01,-2.200481996004509444e+00,3.656890347688891429e-01,-4.393005464737917976e-01
2.687448607186709304e-01,-7.607065927117486748e-01,-1.258961832747650611e+00,-1.385298538000468982e+00,1.238334538880859315e+00,1.631669335114030339e+00
1.485762529039146962e+00,5.933057540813369002e-01,-1.253244734031316421e+00,-9.526456045074144230e-02,-4.566385784022962135e-01,9.938116778322074296e+00
1.513571642549312646e+00,-2.683248482950849056e-01,1.497015537556155573e+00,1.473996045715033842e+00,-7.118635421508093253e-02,1.330953188725390035e+00
1.276672122946642229e+00,-7.898652070052488705e-01,6.832218978466296500e-02,-1.916051009257417337e-01,8.606730083749947191e-01,2.212126177646143610e+00
-1.989293569480219959e-01,-4.061358643969973370e-01,-4.088878773288390223e-01,7.254448652022139621e-01,-4.466185631667418110e-01,-4.442326728380930234e+00
1.340451094714803171e+00,-7.949232076956550541e-01,1.456553885869127596e+00,-1.126625998567881703e+00,5.818794328325007648e-01,1.426096111049037773e+00
-1.225416262749798424e+00,1.568972138354981949e+00,-1.174124263975708793e+00,-1.215891560699491558e+00,9.121766625844593968e-01,8.726536928974818252e+00
8.083516564389230386e-01,-1.093514695372807877e+00,1.805247852131964148e+00,1.149750059191561258e+00,9.360157994659719094e-01,-4.410647858872736471e+00
1.401453126575666008e+00,1.485729217779234168e-01,-2.159080097160869460e+00,-4.990702150091180789e-02,9.504522373586257178e-01,1.060714163034923629e+01
-1.872307756117895128e+00,-9.356954669121648749e-01,1.304477054048690243e-01,-1.032591421432300871e+00,1.415022866140519753e+00,-9.371214377636098547e+00
-1.494999088582593672e-01,1.358700831587096092e+00,2.301184160947161494e+00,-7.856636646403434288e-01,6.359825416654195651e-01,7.310649941113560146e+00
-2.757056937605845692e-01,-7.529780140311129744e-01,-7.666148024819067208e-01,-8.222858486770957820e-02,1.708905434516216459e+00,-1.354036602846967030e+00
4.941486063975712439e-01,-7.580532823370664808e-01,8.363204630058049815e-01,-1.613473169173775368e+00,1.763797132878265339e+00,1.733021703492387156e+00
9.328910720982847016e-01,-2.592501708363034174e-01,1.586954183362180748e+00,1.131362773361528129e+00,3.982555816813548311e-01,2.542574700143194200e-01
-2.581283274740510669e-01,2.635767671889358565e-01,-1.418426314185652792e+00,-2.508347947991874882e+00,-5.767355130683058384e-01,3.322250529278326425e+00
1.803318414816790505e-01,6.294990043114315759e-01,9.316987762570436704e-01,6.165222062339531517e-01,1.301707661015319317e+00,5.553515731334947247e+00
1.590786674270122880e+00,4.155519987739270671e-01,1.219706643565157123e+00,1.418762765698839412e-01,5.595442385162533450e-01,8.613964246621518939e+00
2.125944068719098023e+00,-9.921062811933660797e-01,-6.778208173720211560e-01,-9.137737676960114852e-01,-3.378982033168646121e-02,4.075153532120855182e+00
-1.691193328842097277e+00,2.983337869282117749e-01,-1.241287833452482614e+00,1.514747722192423263e+00,-1.706213671327688086e+00,-8.660657825194435944e+00
-5.270747488498112032e-01,-5.443762949337281887e-01,5.085158386276437126e-01,4.915612121992342654e-01,-1.247806431538192928e+00,-8.870246678904877058e+00
-1.358276087045284797e+00,9.148062256483345811e-01,-5.045276796668427544e-01,-6.955569330806106176e-01,-3.931801100549481842e-01,4.694573983464254141e-01
4.844416223584779857e-03,2.084178178109570567e-01,2.814041782377964540e-01,-4.735884983656039049e-01,9.182519370025296057e-01,3.298572765892948233e+00
2.785906872247125854e-01,2.202767624111674483e-01,-5.224947117402078955e-01,-1.477173403630297921e+00,-3.319715738623425505e+00,-2.203740038510490162e+00
2.417613995890613432e-02,-1.831404060455196492e-01,5.517463488397006399e-01,-1.768613646723946609e+00,-5.878705178788962149e-01,-9.610116143110399856e-01
-1.136507277742411448e+00,5.542734383331897607e-01,-1.204937909493033477e+00,-1.345331120761124710e+00,7.921017085836902227e-01,2.914083966451030960e+00
8.569739660769647160e-02,-2.871773411443115709e+00,-1.842362571600417720e-01,-1.095218408320534742e+00,-9.982830693192398241e-01,-1.760496235538581189e+01
1.963726518126956089e+00,-6.113074300636203162e-01,-1.412504250843604064e-02,1.264496838166099479e+00,-1.909356703076053430e+00,-8.820237096836676116e-01
1.052395730202992485e+00,-9.999188688684079729e-01,-3.485166966167511649e-01,1.810624626967934692e+00,-7.781184061648309669e-01,-4.808275035079322635e+00
-1.589020394119370627e-01,-2.906398591456109237e+00,8.236284139018625883e-01,-9.114250252032207733e-01,-1.143141381579717564e+00,-2.027248585824247584e+01
-1.920811321034981756e+00,-9.295112374375248676e-02,2.916877366098339919e-01,-1.268019126888682568e-01,-5.188857574698415576e-01,-9.443609365463091265e+00
3.313978778141851156e-01,-7.831159104264748816e-01,1.166387126797538754e+00,-1.301812204635065084e+00,1.095222483220210430e+00,-1.047233907024161192e+00
-3.190514829944526842e-01,-8.169346482391407482e-01,-1.564334529943467722e-01,1.231149712825928555e+00,-2.043505172739023656e+00,-1.133954042672228546e+01
6.298525238254896186e-01,-1.000436276992354157e-01,6.017522449169818155e-02,-1.091180489997646275e+00,-4.086035787134053576e-01,2.132946437185683219e+00
-1.712759462007553246e+00,-2.780305138327739956e-01,8.843729208654419471e-01,-2.842227486451451290e-01,-1.176575312936023687e+00,-1.147252172911920098e+01
6.774659342017772534e-01,-2.870064790903427365e+00,2.681373333497060196e-01,3.917823883799914642e-01,6.985160363313871468e-01,-1.377341265768037815e+01
3.380998895275992289e-01,-6.153593022485721598e-01,-1.702755405804167940e-02,-6.487972858465343995e-01,6.079597986678552113e-01,-4.580118181407493161e-01
8.748465614652613243e-02,4.152365071436334709e-01,-5.596080879318985346e-01,6.854001668201927799e-01,-2.426761146139885528e-01,2.230213359331634226e+00
1.932816900337826493e-01,1.809386128086937884e+00,-3.563600602760204350e-02,1.307906504816059856e+00,1.080540119407955801e+00,1.251825326868421051e+01
-1.667576974402510404e-01,2.274063120791281270e-02,1.634713665189598264e-01,4.869168718322200440e-01,1.609511509098735249e-01,-8.590729390449600711e-01
-1.042406670346982256e-01,-2.505178340013831106e-01,-8.687117833170086012e-01,-8.499162387224388215e-01,7.797319604771693058e-01,1.358022270846694468e+00
-4.479107537867433320e-01,6.988796911483164953e-01,-1.033135634160029737e+00,1.702531654598404387e+00,-1.185113668182263547e-01,1.495216377668098451e+00
